,label,text,source
1467,ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,sms-spam-dataset
1468,ham,I wont touch you with out your permission.,sms-spam-dataset
1469,spam,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL,sms-spam-dataset
1470,ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",sms-spam-dataset
1471,ham,Take some small dose tablet for fever,sms-spam-dataset
1472,ham,Oh. U must have taken your REAL Valentine out shopping first.,sms-spam-dataset
1473,ham,"Just sent you an email – to an address with incomm in it, is that right?",sms-spam-dataset
1474,ham,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early",sms-spam-dataset
1475,ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",sms-spam-dataset
1476,ham,"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!",sms-spam-dataset
1477,ham,I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?,sms-spam-dataset
1478,ham,Why you keeping me away like this,sms-spam-dataset
1479,ham,I think its far more than that but find out. Check google maps for a place from your dorm.,sms-spam-dataset
1480,ham,My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.,sms-spam-dataset
1481,ham,Have you always been saying welp?,sms-spam-dataset
1482,ham,"I'm a guy, browsin is compulsory",sms-spam-dataset
1483,ham,Ok...,sms-spam-dataset
1484,ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,sms-spam-dataset
1485,ham,"Sorry, I'll call later",sms-spam-dataset
1486,ham,"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)",sms-spam-dataset
1487,ham,"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea",sms-spam-dataset
1488,ham,I told your number to gautham..,sms-spam-dataset
1489,ham,Tell them no need to investigate about me anywhere.,sms-spam-dataset
1490,ham,Ok i juz receive..,sms-spam-dataset
1491,ham,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.",sms-spam-dataset
1492,spam,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz",sms-spam-dataset
1493,ham,In the end she might still vomit but its okay. Not everything will come out.,sms-spam-dataset
1494,ham,How are you with moneY...as in to you...money aint a thing....how are you sha!,sms-spam-dataset
1495,ham,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,sms-spam-dataset
1496,ham,Hey gals.. Anyone of u going down to e driving centre tmr?,sms-spam-dataset
1497,ham,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,sms-spam-dataset
1498,ham,I'm putting it on now. It should be ready for  &lt;TIME&gt; ,sms-spam-dataset
1499,ham,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",sms-spam-dataset
1500,spam,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",sms-spam-dataset
1501,ham,Host-based IDPS for linux systems.,sms-spam-dataset
1502,spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",sms-spam-dataset
1503,ham,Don no da:)whats you plan?,sms-spam-dataset
1504,ham,Ill be there on  &lt;#&gt;  ok.,sms-spam-dataset
1505,ham,Oh my God. I'm almost home,sms-spam-dataset
1506,ham,Total video converter free download type this in google search:),sms-spam-dataset
1507,spam,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,sms-spam-dataset
1508,ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",sms-spam-dataset
1509,ham,Sounds like something that someone testing me would sayy,sms-spam-dataset
1510,ham,When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.,sms-spam-dataset
1511,ham,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)",sms-spam-dataset
1512,ham,Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?,sms-spam-dataset
1513,ham,"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*",sms-spam-dataset
1514,ham,Hows the champ just leaving glasgow!,sms-spam-dataset
1515,ham,K:)all the best:)congrats...,sms-spam-dataset
1516,ham,I wonder if you'll get this text?,sms-spam-dataset
1517,ham,I need to come home and give you some good lovin...,sms-spam-dataset
1518,spam,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,sms-spam-dataset
1519,ham,Shall i ask one thing if you dont mistake me.,sms-spam-dataset
1520,ham,Check wid corect speling i.e. Sarcasm,sms-spam-dataset
1521,spam,"URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate",sms-spam-dataset
1522,ham,Are you angry with me. What happen dear,sms-spam-dataset
1523,ham,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,sms-spam-dataset
1524,ham,Yup ok thanx...,sms-spam-dataset
1525,ham,Hi:)cts employee how are you?,sms-spam-dataset
1526,ham,Pls pls find out from aunt nike.,sms-spam-dataset
1527,ham,"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you",sms-spam-dataset
1528,ham,No screaming means shouting..,sms-spam-dataset
1529,ham,Hey what happen de. Are you alright.,sms-spam-dataset
1530,ham,Should I have picked up a receipt or something earlier,sms-spam-dataset
1531,ham,I think chennai well settled?,sms-spam-dataset
1532,ham,Oh dang! I didn't mean o send that to you! Lol!,sms-spam-dataset
1533,ham,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th,sms-spam-dataset
1534,ham,Horrible bf... I now v hungry...,sms-spam-dataset
1535,ham,Remember on that day..,sms-spam-dataset
1536,spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,sms-spam-dataset
1537,ham,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!,sms-spam-dataset
1538,ham,All sounds good. Fingers . Makes it difficult to type,sms-spam-dataset
1539,ham,Midnight at the earliest,sms-spam-dataset
1540,ham,You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?,sms-spam-dataset
1541,ham,K come to nordstrom when you're done,sms-spam-dataset
1542,ham,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,sms-spam-dataset
1543,ham,Now press conference da:),sms-spam-dataset
1544,spam,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow",sms-spam-dataset
1545,ham,After completed degree. There is no use in joining finance.,sms-spam-dataset
1546,ham,"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?",sms-spam-dataset
1547,ham,Shant disturb u anymore... Jia you...,sms-spam-dataset
1548,ham,Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...,sms-spam-dataset
1549,ham,"Me, i dont know again oh",sms-spam-dataset
1550,ham,Dude sux for snake. He got old and raiden got buff,sms-spam-dataset
1551,ham,He says hi and to get your ass back to south tampa (preferably at a kegger),sms-spam-dataset
1552,ham,In e msg jus now. U said thanks for gift.,sms-spam-dataset
1553,ham,U too...,sms-spam-dataset
1554,ham,Ok how you dear. Did you call chechi,sms-spam-dataset
1555,ham,Yeah we do totes. When u wanna?,sms-spam-dataset
1556,ham,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,sms-spam-dataset
1557,ham,Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-),sms-spam-dataset
1558,ham,Wat r u doing?,sms-spam-dataset
1559,ham,Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side,sms-spam-dataset
1560,ham,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt...",sms-spam-dataset
1561,ham,"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?",sms-spam-dataset
1562,ham,Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.,sms-spam-dataset
1563,ham,Dude just saw a parked car with its sunroof popped up. Sux,sms-spam-dataset
1564,ham,Get ready to put on your excellent sub face :),sms-spam-dataset
1565,ham,Tmrw. Im finishing 9 doors,sms-spam-dataset
1566,ham,"The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him.",sms-spam-dataset
1567,ham,I am late. I will be there at,sms-spam-dataset
1568,ham,"whatever, im pretty pissed off.",sms-spam-dataset
1569,ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,sms-spam-dataset
1570,ham,I dont have that much image in class.,sms-spam-dataset
1571,ham,No:-)i got rumour that you going to buy apartment in chennai:-),sms-spam-dataset
1572,ham,Near kalainar tv office.thenampet,sms-spam-dataset
1573,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL,sms-spam-dataset
1574,spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,sms-spam-dataset
1575,ham,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,sms-spam-dataset
1576,ham,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...",sms-spam-dataset
1577,ham,No. To be nosy I guess. Idk am I over reacting if I'm freaked?,sms-spam-dataset
1578,ham,"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.",sms-spam-dataset
1579,ham,How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..,sms-spam-dataset
1580,ham,"Why is that, princess? I bet the brothas are all chasing you!",sms-spam-dataset
1581,ham,"I shall book chez jules for half eight, if that's ok with you?",sms-spam-dataset
1582,ham,Hhahhaahahah rofl wtf nig was leonardo in your room or something,sms-spam-dataset
1583,ham,"Yep, at derek's house now, see you Sunday &lt;3",sms-spam-dataset
1584,ham,"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day",sms-spam-dataset
1585,ham,"Sorry, I'll call later",sms-spam-dataset
1586,ham,I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.,sms-spam-dataset
1587,ham,There are no other charges after transfer charges and you can withdraw anyhow you like,sms-spam-dataset
1588,ham,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",sms-spam-dataset
1589,ham,At 4. Let's go to bill millers,sms-spam-dataset
1590,ham,I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo,sms-spam-dataset
1591,ham,"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)",sms-spam-dataset
1592,ham,That's my honeymoon outfit. :),sms-spam-dataset
1593,ham,Will it help if we propose going back again tomorrow,sms-spam-dataset
1594,spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,sms-spam-dataset
1595,ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,sms-spam-dataset
1596,ham,Pls confirm the time to collect the cheque.,sms-spam-dataset
1597,spam,As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,sms-spam-dataset
1598,spam,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,sms-spam-dataset
